,title,comments,nanashi,date,timetable,id
514,"
画像作って遊ぼうや　novelAI18
","安価ワードをAIにぶっこむ1安価単語1ワード書き込みバグ喰らったら放置排泄物・吐瀉物禁止チンマン尻穴のモロは貼らない児ポは絶対貼らない乳首くらいなら貼る海外での知名度や学習元サイトのイラスト総数で画像に反映されるか決まるので最近の版権キャラなどは反映されないよ余りに空気が読めないルール無視などの場合アク禁英訳やAI呪文描いてくれるのはとてもありがたいけど、見てる人のために日本語も書いてくれると良いね前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674557538/
",名無し,2023/1/27,22:14:02,YNhL
515,"
>>5の曲をみんなで聴くスレ
","スレタイ通り安価を取って曲を貼っていくスレ曲を貼った人は、曲の終盤か終わった後(長い曲は4～5分辺り)に次安価を出すことスマホでニコニコの曲を貼るときはspをwwwに変えてね(PCはそのまま)安価をとっていない人が勝手に曲を貼ったらアク禁とする煽り・荒らし行為もアク禁主のスレ管理が難しくなったら副主も選ぶで
",名無し,2023/1/27,21:26:33,6Rey
516,"
ロマサガ3やるンゴ！4
","https://youtu.be/kb3h-XlGZ0I前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674308923/※追記 2023/01/27 21:35:30https://youtu.be/dLTDx6_nGow
",名無し,2023/1/26,23:01:07,j9nO
517,"
彼女ほちいよおおおおお
","あーモテたい彼女ほしすぎる
",名無し,2023/1/27,23:27:15,uCAy
518,"
日本っていつ滅びると思う？
","戦争で滅びる南海トラフで滅びる少子化で滅びるどれやろか？
",名無し,2023/1/27,23:27:17,gKN3
519,"
AIイラストやったことないやつｗｗｗ3
","https://waifus.nemusona.com/最新のanythingモデル。綺麗な画像ができるように設定済みだから絵柄を変えるのは難しいかも。使い方Positive Promptsに作りたい画像（制服黒髪ロングの例: girl, school uniform, black hair, long hair,）Negative Promptsは除外したいものGenerateで画像生成有名ならキャラ名だけでも作れる。日本語はほぼ認識しない。呪文生成サイトエロはないhttps://programming-school-advance.com/ai-image-generation呪文生成サイトhttps://note.com/ryon3/n/n5c5c2f79c596呪文生成サイトhttps://huggingface.co/spaces/NoCrypt/DeepDanbooru_string次スレは>>900踏んだ人が建ててください※追記 2023/01/25 23:45:58前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674390799/l10
",名無し,2023/1/25,23:42:23,dAwt
520,"
唐揚げつくる
","材料は肉1.2キロ
",名無し,2023/1/27,22:20:20,5NRn
521,"
言うほど人間って食えないんか？
","昆虫色よりはいけるやろ
",名無し,2023/1/27,23:28:18,oD9a
522,"
西成行ってきたで
","最初に文才とかないんで、日記みたいな感覚で読んでください。全レス返せるかはわかりません。書きだめとかも特にないんで、あしからず。
",名無し,2023/1/27,23:07:39,izqe
523,"
国民全員に30万/月支給されます　ってなった場合働く？ 
","ワイは安っぽい生活してると見下され確実やし働くけど
",名無し,2023/1/27,23:04:42,R9ai
524,"
【急募】安くて美味しいパスタに自信ニキ
","なんかある？ソースでも麺でも
",名無し,2023/1/27,23:28:57,FiJE
525,"
高卒ワイ入社したら大卒がいた時の気まずさ
","大金払って大学出たのにかわいそう
",名無し,2023/1/27,23:24:11,soNV
526,"
自衛隊が採用すべき銃はこれだ！
","ミニミだけでは足りぬ
",名無し,2023/1/27,23:17:29,W2Xm
527,"
西側戦車vsロシア軍戦車のキルレシオwww
","400対1湾岸戦争にて米軍エイブラムスは８００両以上のイラク軍戦車（T-72 旧ソ連製）を撃破したのに対し、損害は２両だけという４００対１という圧倒的なキルレシオを発揮したのである。
",名無し,2023/1/27,20:55:38,waqf
528,"
【悲報】ガチのマジでウクライナ侵攻402
","!jien※次スレを立てる人は「必ず」アク禁の設定を引き継ぐことRONDERI発表のリアルタイム戦況図https://www.google.com/maps/d/viewer?mid=1lscRK6ehG0l2V-XvJ16nsyblMsQ&hl=en_US前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1673614916/
",名無し,2023/1/26,11:43:08,SCyH
529,"
【朗報】ケトルベルぶるんぶるん動画、見つかる
","https://youtube.com/shorts/3YNDvy3IKl4?feature=share
",名無し,2023/1/27,23:18:04,9BKP
530,"
スパイファミリーのSURVIVALとかいうオープニング
","だんだんハマる
",名無し,2023/1/27,23:29:12,BSuX
531,"
辞めたほうがいい会社の特徴
","OSのアップデートをさせてくれない
",名無し,2023/1/27,23:20:08,9tOd
532,"
麻雀に自信奴ｗｗｗｗｗｗｗｗｗ3丁目
","麻雀一番街ってゲームがあるんだけど一緒にやろうず！https://www.mahjong-jp.comhttps://twitter.com/RiichiCity_JPテンポの良さがおすすめなんだぜひ試してみてよ！このスレで夜22時ごろから個室でも打ってるよ！たまに絵も描く一緒にどんどん描こう！！前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674412691/
",名無し,2023/1/27,22:48:33,QlGE
533,"
おんジェイで名言、生まれる…！
","https://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674828554/?id=gsXb
",名無し,2023/1/27,23:15:30,GqTN
534,"
外野で後逸ある？
","俺高校の最後の試合でシード校相手にホームラン打ったんよこれスカウトから声かかるべ思ってそれで満足したんよなただヘボPがウチがボゴボゴ打たれてコールド寸前だったんや最後センターの俺の前にフライ揚げたからダイビングで取りに行ったけど及ばなくて拾いにも行かなかったんやそしたら試合後俺が戦犯みたくなってて草やっあ
",名無し,2023/1/27,23:29:03,EV4n
535,"
クッソ高いことでお馴染みのウォーハンマーが今なら安価で始められるという事実
","約1000円でフィギュア3体とブラシ、塗料まで手に入るとかお得すぎるわ
",名無し,2023/1/27,23:29:55,7uxp
536,"
米津玄師「すたみな太郎かぁ……」店「今ならパン食べ放題」
","米ならばどれほどよかったでしょう
",名無し,2023/1/27,23:26:16,rDVH
537,"
おんJ競馬予想部509R
","主が次スレを立てない場合は>>950が立てること!sk1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1673875759/
",名無し,2023/1/22,15:21:31,Ln4p
538,"
人事やけど楽しい
","個人情報見放題や
",名無し,2023/1/27,22:59:44,6nJP
539,"
アク禁されてしまいました
","https://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674827198/何がいけなかったのでしょうか
",名無し,2023/1/27,23:22:59,LrCK
540,"
死にたいと思うことはいけないことなのか？
","死にたい
",名無し,2023/1/27,23:27:54,f62q
541,"
中国語と英語ってどっちがエっチ何？
","エッチな方を勉強するわ
",名無し,2023/1/27,23:26:11,vcbd
542,"
おんjで賎ヶ岳の七本槍言えるやつ0人説
","加藤清正、福島正則、片桐且元、脇坂安治あと誰やねん😡😡😡
",名無し,2023/1/27,23:19:29,7nao
543,"
【悲報】ワイ、曲スレで選曲を馬鹿にされる
","ええんか…
",名無し,2023/1/27,22:38:33,AhAU
544,"
おんＪ株式投資部 その174
","初心者に優しく投資スタイルの押し付け厳禁みんな儲けて幸せに投資は自己責任で!jien !バルサン日経225先物https://nikkei225jp.com/chart/米国株先物https://nikkei225jp.com/nasdaq/世界市況https://www.nikkei.com/markets/worldidx/モーニングスター(投信検索サイト)https://www.morningstar.co.jp/初心者向け学習ツール（東証マネ部）https://money-bu-jpx.com/次スレは >>950 が立ててください。950が立てられない場合は >>970 が立ててください。>>950 踏んだ人は次スレ立てる時にアク禁引き継ぎにチェックすること前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1672115099/
",名無し,2023/1/16,10:44:47,PHuP
545,"
ゲーム作りたいんやけど何からすればいいの？
","コマンド押して絵がリアクションとる程度のものでええんやけど何すればいいかわかんねえわ
",名無し,2023/1/27,23:01:25,6fFl
546,"
全国で海釣り集会所 part.147
","■海釣り実況者が集う雑談スレですが、名無し・ご新規・初心者どなたでも歓迎です。■コテを付けて参加するとオリジナルＪっ釣りマンシールをデザインしてもらえるかも…！？前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1673989756/1-100過去シール一覧はこちらhttps://suzuri.jp/Onj-fishingTwitterhttps://mobile.twitter.com/touhoku_deおんJ魚釣り部https://hayabusa.open2ch.net/test/read.cgi/livejupiter/1666425899/1-100新規住人随時募集中！
",名無し,2023/1/22,2:29:42,jvac
547,"
【悲報】浅草でコンビニバイトちうのワイ、日本語を話せない外国人客にブチ切れ
","外国人｢〇△□✕％※｣ワイ｢日本語で言えやバカタレ‼️殺してしまうぞ‼️キルミー😡｣外国人｢oh......｣ﾀｲｻﾝｰ二度と来ないで欲しい
",名無し,2023/1/27,22:25:06,6hxa
548,"
本日のガイジ
","#id:jNVN
",名無し,2023/1/27,16:29:54,6WcE
549,"
麻雀に自信奴ｗｗｗｗｗｗｗｗｗ2丁目
","麻雀一番街ってゲームがあるんだけどさ、一緒にやろうず個室で対戦もやってるよ絵が描ける人に勝つとなんか描いてもらえる！かももしかしたらえっちなものも…？※追記 2023/01/23 03:43:44麻雀一番街https://www.mahjong-jp.comhttps://twitter.com/RiichiCity_JP前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1673457040/
",名無し,2023/1/23,3:38:11,iXST
550,"
【音楽】平成前期特有のアップテンポソングブーム
","なんやったんや、あれ
",名無し,2023/1/27,3:20:01,lUQl
551,"
ワイスピ面白くて草
","千葉真一が英語喋っとったわ🥺
",名無し,2023/1/27,23:23:43,CLa5
552,"
【gif】おっぱいブルンブルンスレｗｗｗｗｗｗ
","腹筋スレじゃなくて良かったねいつも騙されてるからワイからの慈悲だよ
",名無し,2023/1/19,20:07:36,UODq
553,"
社員平均年齢57歳の会社に入社したんやが
","めちゃくちゃDXが進んでてビビるんやが
",名無し,2023/1/27,23:22:24,d029
554,"
こいつをプロ野球選手と合成してくれ
","このスレの派生やhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674826623/
",名無し,2023/1/27,23:14:48,lftK
555,"
細木数子のヌードが流出wwwwwwwwwwww4
","前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1649227317/
",名無し,2023/1/27,8:31:29,coC4
556,"
【定期】コラ画像制作スレ
","
",名無し,2023/1/27,22:37:03,yt3S
557,"
お前らが好きなバンドをワイが採点する
","はいどうぞ
",名無し,2023/1/27,23:19:53,Mp9F
558,"
彼女出来たらどんな人生になるんやろか
","尚、29歳故手遅れな模様
",名無し,2023/1/27,23:21:38,gKN3
559,"
Amazonの注文履歴を見せるスレ
","見せてくれええええええ
",名無し,2023/1/27,23:09:43,qaMv
560,"
持ってるゲームハードを言うスレ
","PS5PS4PS2スイッチ✖️2スイッチライト3DS✖️22DSDS
",名無し,2023/1/27,23:16:59,uNWJ
561,"
先生「えーっと次は綿 平良夫（めん・へらお）……さん……？」
","みんな「メンヘラー！　よっ！　日本一！」ヘラオ「オレ、サッカーで天下取るから！」先生（あと数年後にはヘラオくんは……）ｼｸｼｸ
",名無し,2023/1/27,23:24:19,WDpL
562,"
邪馬台国は九州にあったんじゃね？
","だって中国から近いじゃん
",名無し,2023/1/27,23:22:09,cAVV
563,"
【朗報】「失われた30年」、終わる
","「失われた40年」に無事突入を果たした模様
",名無し,2023/1/27,22:27:32,Jexn
564,"
妹「童貞のクセにぃｗ」ワイ「いや彼女いるけど」妹「はぁ！？（ｻﾞﾊﾞｧｰ」
","なぜか怒って体も拭かずに出て行ってもうたわ…
",名無し,2023/1/27,23:17:53,MI7D
565,"
ワイ、存在しない女を叩いていたら糖質に粘着されてしまう…
","存在しない女だからいいんじゃないんですかね
",名無し,2023/1/27,21:00:06,MMlN
566,"
ID:LrCKとID:i8Ecに注意
","*同一人物です自演バレした経緯は以下からhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674804594/
",名無し,2023/1/27,19:27:16,Yl50
567,"
ワイ、24歳手取り30万
","なお家に帰れない模様仕事キツイ😭
",名無し,2023/1/27,22:48:05,rZVT
568,"
裏切りキャラ「○○様…（あ、やべえｗ）」
","裏切りキャラ「い、いや○○よ貴様もこれで終わりだ」こんな言い直しする必要あるか？
",名無し,2023/1/27,23:30:25,q4hq
569,"
鉄オタさんの名言
","「LGBTのTはTrainのTやから」確かにマイノリティやな
",名無し,2023/1/27,23:30:16,W2qX
570,"
朗報、ワイ強い
","
",名無し,2023/1/27,23:27:09,Xzog
